path,bytes,sha256,classification,disposition,notes
HeroSmash/.git/objects/d8/05356f3a8bc54dd40d0ea68864acdf45e94342,282,686698576b09463f4408753c2480ed9d9bc1d99654a9688e310c0a539bf6b5d7,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/d8/64405e4319982ed1f84a4647b5762fb290f788,807,aa5c42644cecaf92cd73420b8eb59787646f1dc092b0af08472acf3c94ef900d,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/d8/a803152c40aa074c5525940fbe72995d10b833,829,79be5abb051f489d98aa712e276e3cf9ac8b7c51249848f7aa78e8cef0550273,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/d9/022b3bbc0c6aac41885a5cf1ce990d48163332,466,9565e1f24df9b9c8e9923f99d55995a2e36592f53c40a5dab489f5c7b8c3f6f3,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/d9/ed477354c33bb83d86efbc797b0ef0c4fdca14,800,bd56a8268464bb987e760ad7f795913c45b3247aba50c4623880883604530b82,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/da/5bc3fad20b582dc1b64be95fd353bae1c323e3,837,dba9d9f8257e2981b28d668bc06e7aee1d0010c16484745ccec79d98dcbbcf31,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/da/cfc961c349efdc2c13275bc00d29e41e827cc7,796,ced6190886d2dc0901197cf8af3f4ad34ca423bdb704077f3b2efa2ef6955c1d,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/da/e515b29568126f611d33b8c8345e9bc902d1dc,302,87e9524008aac465149750c7eeb808d0eb8c138aacecb2d449f4b929a975c7cf,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/da/e78e7de8e7a04c4aec8cc02deb482ca58b63b9,806,6c7ea2b3f355fba7bfa4b47fba3e97a0c7aa9596c3723302b95ac90bdce77543,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/da/f26b54c08833f0c6ddf99f1f3c4efa1384ff6e,794,bdbfe6de3f650f180cc6d46f44f19b81e2c5561974e5c14b0a1eb51f1a7caadf,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/db/e9f63b45c79fb077d634345c2d59e4a2995877,798,e6caf74d2f71da352ca39cc8a783afd6cc8fb5c97f9127c07482dc13bdc87d80,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/dc/dba4c7caf221ed28d773ec2733b2c69089ea7b,375,aad41070ae303afd7874b7e9ebebd170063bd249c4a19148f5d5ea41331d9459,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/dd/10b9fe144275b4693f453161653b1262ee9e80,1084719,9fa0170142e95018096c3f5b345d085c283ac7bb9746c94afb81e5f9abfaf2e2,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/de/fbfbb921cfeb7f92da5bbf41271a1972a0d749,854,4c05d04c1820d7d796b81539deeefdd4552b8c7418389c46cec79bb214ff52d3,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/df/9767724ef559dc7cdce927ab2734663585fadd,799,f8f0bc57bf16ac226b77ccb3ce33609060d42b1d877cac4fa250db59f05d7629,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/e1/e194a045121e0f0b04198a6a4812e96d967022,422,00682b70089974ceba36fa0a7a54dda70ea7fab1b8e077141dd7d3d35730fcf3,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/e2/31fe81cff507a6e457ace283df6adb49721cdd,809,6f5194195272b07afe22df8adce780f7551d2bf509c17478b2122cacb68c87a0,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/e2/f9e0f0043480da4882b641ac3f9d4aaa28d8cd,303,3bdd837dcce9225a5fbac54711801f335cedad6371912b9cfa7411b45fe56d15,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/e3/1426a81c21e8857216da96541731b53abe0b94,804,27e54a10fe686a5aebe20c5a4a043037227540e618b3da0ae6352344087c96ad,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/e3/2a70a045895b7cb210750714e13259970e4d9f,1364,a98d8a4b9ae1e590e4fe86b1ed999c1e31bcafec359272a312d3f931530315dc,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/e4/f616fe9b6a93b0f2957d9b2a2c9325cc42df8f,916,349783d2fe2a3e5a7aba8e52d89155afdeb22d3dc7a346373268453b69f21873,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/e5/d17e7f90fd750206b2840f60feb4b5bbe9ba7e,1235108,ce9d909ec49123589fad03e05fdf0c13e89747543e9b780ef843c7adade3fb46,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/e6/46cd98de72dd0a349282ac8be15fde9db90aca,2581937,e0b11dc621a96bec373f6e0f2aeca95da6e3245c94396c10067e6b733d2da4a7,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/e6/a55951bd3fbb7e86b7a9eab5cfa720cf59ecd7,788,0853dc3eca009343de84c7bacafc8700d4609433e9667ba130543c362d6cc173,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/e7/348145b47d29f16cb4673c452842f6262bfe38,813,a2064a7091a6b571cd3b6d4680edb6bdc27897bb9992c7ff986231ac66d64e60,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/e7/35db95ce0c937258e42b06c23196b06611835b,443,68dc0e3f006c7b741f470a9c70cbae9972791be61f84175ec72a160a1831273d,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/e7/669cdbdccc0b7c2ca5c243f185948fc8a2fa5f,73,1cf55552eafe4faba73f74d3a39e044f8a74b5180965ff91e898ab4d8d471b33,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/e7/cb7dc37a558aa8bc3048a312724695953d16b1,2147,ed39f18c23fa78c2fa4f22b1f9631a7d76aacdc6ae43407c3f41a68c7f430a2a,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/e8/53bfd06283923d86ece8699e78e6a6da447cae,468,ece182999adb7362384ed3b3906e7208e0229197164e3a15f7b81bfcd0bc3df4,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/e8/69861dc8e8012e7d97e62cfc6ada2da7a44b1e,1432251,6fc57a5010f46441186e36e9f54859afa8591f69839333d266c23e49f3b4adff,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/e8/77e886567b18ca3a4f9259bc070212d6693d7b,781,10b78ce2561e357878de9373c16491cffefeb983652bc27f0fbba2bdb6be94b0,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/e9/b067a10c43758097aa2cd2b5871ba949e684b4,845,7b09cfcf2abd99e8fea56349846d93c310a6ef1ef9ee4d2d3dcb9fc0b0a9e380,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/e9/e5b9b507645e64d060b04493ea9caf45a18e28,823,a2528e7f50fe40221d6335712ed3fb77049e7d46337658bfd6b38f3890705792,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/e9/f37f57c537155b86f24448bdfc3a76507ca670,550,b702f7538a92a4c29ce7f3c442295b25b41442c745c80211c537c9b13eeb6e30,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/eb/4e693976727ebbaa4abe46216ffb80398c465c,467,8224dd16c80b81b52a95b6818ff2f223447c00860b4b2a1cb3865ae42107efc1,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/eb/8ab211f447d060f0c278e5329461da1bcade68,815,5f640cb4c455ab4f6c222e9144cc09e79b1932cad64c3857199ea48a43d5c3aa,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/ed/399f23bf1e642c2c889a9c3da42309744f387d,100915,18e8759602792957e6456012f0a10bce604b677f65f4bdf71b0f16fd1ba49910,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/ed/e8a486afdcd586fafb9e0d7ee474ca32152669,305,ae9fa2cecf2602ff5b6921d6353de9e9ebe477bdf133482dd8e1d866add6313e,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/ee/134830ac4465766bfccdcbdc05e589c5406e5c,326,8c435ac4c0dfbabb76e0f9d8b30aac2db7dfbd7bb4b0ac8a9ae8d1e135566bf3,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/ee/2aab3016028aa501e881db0a22b2cbb02036cd,540,3ff309e43b3bf90fcf9b3e6a8a51103015d046a6510bc186596b2df52a83d9f0,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/ee/9cc5572666352a750b38c4bba365de90333237,4722,43a8337eac417452eef6ef805aaa3022dd96b3920635ea8069ea812d157a1055,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/ee/af31d639c09a32651678937148d0666334db5a,300,10069740271f585ab00a69f911d089eb1970ba57b660ae2ad4cf4ea2f4b86a96,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/ee/f0b850c6d2d3896bfae944cbf9ed70171e4427,1385218,ea2a4010eec2f95aec22be57b8ce014e67e91a060642b357de81cdb7190c6127,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/f0/35ef90c9998990bf946901a523ad0dee4e3a8d,783,2443a83b294aee9139fdd3e1dca0297d9a8f7a036737ef00ac183869666d5acb,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/f0/4532f94c63afa755ecce5d150f1663a804f851,1048,5dbfd5b4c2b333df446aa7ce734fc9763712d31985efef7db11ebfffb0186dd8,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/f0/4590afd34143104049dd7c15d0f074905540b8,828,d33d1a3266c81cca49bf2d0f4417e98d49d3ff1368735569651b8d64211c61e9,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/f0/7243154f2dc0ebd0081fcaa59ec8b026419db8,1333750,a27ec265ab8761cfae2f73168a31a31d575e0a67b9407e025117fa6bced93f88,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/f0/d601154e99070c79163385c5a8fcd14a42451c,793,8b20dce16b263fba9659354167ba46fa68590457e701a218be34f5a0b6da04ba,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/f1/667dcdfa26f6a358945b6126664f531242c79a,794,2c883cc75bcc468ca5f6899bab6667212b20b325c5cae04104ab7469dccd6440,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/f2/3fcea9e32cb7678cc5357a82bdb70eb1f11f6e,157,3ba4b1c8c2eff146d5492a8463569b2a251fb9451e6915cbba6cff0ba2d7b316,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/f2/824b52dc657dc9133f45fbeb860cfb68d72ecb,806,beb93ff51fc09804772cd23be0b3341277f0ee1134bdecba6f38750addbb1cba,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/f3/733929274464cd0a9ddd238ebb9463e5ef2492,42962,22eccf3538d929cdaec232bd149b9aa2b832a2d6d1339e8f6ffc0f2627f7629e,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/f3/e0072e8a56f44d5e502e11531b01388d36d6f7,60,9db2b9518a212e5a83658e97c1a04c414e1544b8f35be01ed4b2f039b1c0cc8f,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/f4/03bca1cbf22fe2c600130f5b82134900191bd7,310,271e5396f2aadb46ef35464cf342835923816331d255c3bcf6d1a7c70958dff4,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/f4/107364ba967d98bc450ca64f3018288c00780e,813,31ab9c04fea20564326093b8f950ed888cc38bc786d87a38f1b1f66aa4d8c12d,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/f5/91d2455023d544a69355a84ac8e8ff54315835,513,c6986b8e7133f9e22026f78c8236325873460aebc27a4212c88abacd6d14774a,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/f5/ebe31d816f0e1b0b4eb34c25641090ed7f2e6e,789,02c184d952af0d3013ab6507dc6081158339f5d855549e1248bd4afc2ce7f8d3,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/f6/32532c121b82fe3d14bc033cc7daabf6450d11,812,0cc5499b9601dd1d5662de26867c52917aa118a0570c945a89a90e543a1784bd,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/f6/5336425b394f8db7432ba5ebb41a4eeb0734b1,1518492,146a8189aed77e8ec9730d082751bb9f004c7b430d008ac14fbc72520ec07312,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/f6/5e90e59a6233bde1e90013621262be6e3609ab,819,e34ed16aea5e24ad9f36f4b995d5def59acbf8f99d7beab878a2a9f70a4783f8,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/f6/a54a1daecd3f37de7951559c49921c8641cb58,42319,cd434eabc80aeb4a4c59672eafefb090436bf0fe3d176f0d3348bb83b80a4e08,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/f7/1d9b4160ea89b383458c571a2b62b343d1656d,801,6a9a341b47495d39592bac7e9ca4582ae8b03f5435b7fdd6d6e4bff86867ba79,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/f7/6ad72940bab80c99d042d529338a3bbadf6924,832,b0cf4309017df7c90b7ffc481d8da3a5e94afc66a6297266b9c3e9359615b9c8,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/f8/5d9a70170e51e13af591e8aac36276b9114e47,773,8d880db29e45e4b3785075683abd136f4ed0efe59b6373d820d85d282caf31f8,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/f8/92d6ad6a5e2f80c20ccb3af43450257c7bd752,413,cd6c6285302e37bef15ff6219a2c023c28bfd4b61324e76483f8f1eb63b0bd08,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/f9/e73fee6f4310b2ed142c64363fb5286010b07c,2137,959823bf249259b731c3547675f55c5c560430d14abdaef609d34efc9dbe027f,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/fa/1a5993e836bdd77a129040d5e41e6c66b02ee4,803,70eab2b4c2df47fce9f0bf91b88d215521973c0020078692c51543823bf8f3e0,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/fb/5c44961b4ee408750b7e5057892561e3c09bec,787,b4c8bd2cfa1dbeac3aca8bb0dc72afed957cdaec2f6bc18a7b183ad1eb5f007a,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/fb/ced72f258548444fdeeadbac1a25df4db8bc38,104324,4721358365084980b9d9bc4bdcae4e787a2a4bb6ef499635a5a8d58828741791,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/fc/0c51d31f936fb0664cda94be563ada76d65b65,790,d6190ae739b2a145bcb42fd716eec739b114d47d1f05e219b6a66a51be9983f4,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/fc/0edc732065e1162bc71883cc582c9832862af1,428,ceebe2b389af85580fa026ae5476e30dee9740036a07f04d0a6b61086a4326a3,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/fc/e19da9b3d39b833651ba2a7ce33a64ab8d5371,940469,cff5a2ac0714d7a13fbf39fc2feef542f2e734f7c5d81fbdeb0e49e88248835c,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/fd/6dd62144d52657ad1350dfeb8d78ec0ab86be8,805,d98166fa54371945a0dfca2c8fb2faa3ce09ca03a4d65ec069b56ed585e9e287,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/fd/9acb069619e7fc461bb325ef9d9bf456b01b47,2568326,da743094778a7b632bbbdf73444c90b85ce23c03d390377c459adb54cd4d5e76,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/fe/9cb271b578699b957e5983a5032dc8b1df5f3a,390,f96f244ce115b64577a9a8382032d52a1a630097249b29996c29adbde40e7086,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/objects/fe/dddad2ffdfffa127f90763801fe0882ef9b188,306,2932fe45371946d5a112b0befa3b7d90524bb1285800642cedab371e0c354995,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/refs/heads/main,41,4b8611f23f463adcfaab68812e8a6116d95272d7a32827a3a79df641d1e45549,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.git/refs/remotes/origin/main,41,4b8611f23f463adcfaab68812e8a6116d95272d7a32827a3a79df641d1e45549,obsolete,retain-read-only,"nested Git metadata; retained locally, never imported"
HeroSmash/.gitignore,1567,fc5c934ea9822c9b2d6af708be82218ae00d6ff53529ba390173ccab24007c9e,reference,retain-read-only,project governance or historical documentation; target identifies retention
HeroSmash/assets/arenas/arena01_beast_crucible/arena01_bg_mountains.png,1947207,ac13c432168406b0b243b09f092a382ef71a5f55ff093fa2b9d4bd2396d367d0,reference,retain-read-only,production candidate only after rights and visual review
HeroSmash/assets/arenas/arena01_beast_crucible/arena01_bg_sky.png,4379555,00ffe151a38af94b256e201de551a0c537c6f38f29f8710d6f45d1bce3e13e9f,reference,retain-read-only,production candidate only after rights and visual review
HeroSmash/assets/arenas/arena01_beast_crucible/arena01_fg_combat_floor.png,2321519,f2cb148b1f25ed72ed4fe5ebdacb500e11d44da767603c02845c9976a00e4766,reference,retain-read-only,production candidate only after rights and visual review
HeroSmash/assets/arenas/arena01_beast_crucible/arena01_mg_back_architecture.png,4107537,eedd9031fdfb265781a76f0fb26a4da5b5ead57cb9edbac850c8d18de40a922d,reference,retain-read-only,production candidate only after rights and visual review
HeroSmash/assets/arenas/arena01_beast_crucible/arena01_mg_crystal_core.png,1072702,ae9422a824b1e815f7343b1be6b8a7fdd0f922faa3a52dd9e9144c64deda34d4,reference,retain-read-only,production candidate only after rights and visual review
HeroSmash/assets/branches/assault.png,127656,02369e4b32693776c13cb482832d867c06f63af90ccf958718e1546c4e8b3abf,reference,retain-read-only,production candidate only after rights and visual review
HeroSmash/assets/branches/dodge.png,102578,97d62eb75938bb00b8d191f66be7d715fdb9c2637b4e7583830a281cb55940a2,reference,retain-read-only,production candidate only after rights and visual review
HeroSmash/assets/branches/essence.png,94382,d94c4ebf872fa1f7d54ead722f2208aaf1f717b2bf1105dfb6f4cd04d8ad2e18,reference,retain-read-only,production candidate only after rights and visual review
HeroSmash/assets/branches/guardian.png,138651,9719483ecdf1d55d139d86a739a8521d7ebcfa4ba152e2523268a679e2397098,reference,retain-read-only,production candidate only after rights and visual review
HeroSmash/assets/branches/healing.png,102370,0272611840674b2387666c7619e12c38441a0b75e607177d1e239725aee19b3f,reference,retain-read-only,production candidate only after rights and visual review
HeroSmash/assets/branches/ice.png,128115,3be4f8f5cd96bec50204d5dc40975244ab349e4e69372aae517fed6fc89c019d,reference,retain-read-only,production candidate only after rights and visual review
HeroSmash/assets/branches/power.png,97528,4c4f14e96a85f4e742086b0549f5b4e2493f3b9d780f3c40031ee0d2155f7b3e,reference,retain-read-only,production candidate only after rights and visual review
